325,60,g
305,32,r
305,32,r
363,151,o
326,63,g
308,32,r
362,151,o
327,64,g
310,33,r
361,153,o
327,66,g
316,38,r
274,112,r
316,38,r
361,156,o
274,112,b
329,70,g
256,108,r
323,46,r
256,105,r
323,46,r
257,212,o
361,158,o
256,202,b
256,106,b
330,76,g
257,93,r
257,90,r
258,210,o
361,160,o
257,202,b
257,103,b
331,82,g
361,159,o
333,89,g
499,59,r
499,59,r
614,204,o
607,75,b
499,74,b
604,203,b
498,55,r
498,55,r
615,202,o
607,75,b
498,75,b
604,203,b
353,161,o
334,107,g
272,108,r
297,208,o
272,108,b
334,113,g
268,96,r
268,97,b
334,116,g
255,86,r
255,83,r
257,211,o
293,204,o
255,202,b
255,83,b
268,49,l
332,119,g
264,92,r
264,89,r
292,207,o
264,90,b
264,55,l
332,121,g
509,52,r
509,52,r
616,169,o
509,71,b
586,38,l
512,52,r
512,52,r
609,171,o
512,93,b
545,71,b
590,42,l
250,79,r
250,76,r
251,213,o
250,198,b
250,76,b
262,68,l
527,52,r
598,171,o
527,95,b
545,70,b
593,50,l
595,171,o
595,171,b
560,54,l
655,208,r
536,114,r
594,173,o
536,114,b
593,175,o
593,175,b
178,134,r
178,59,r
179,182,o
178,134,b
178,59,b
259,58,l
178,131,r
178,65,r
179,182,o
178,131,b
178,65,b
257,68,l
182,138,r
183,184,o
182,138,b
183,171,o
183,172,b
183,173,o
183,173,b
183,174,o
183,174,b
183,174,o
183,174,b
183,174,o
183,174,b
183,174,o
183,174,b
183,174,o
183,174,b
183,174,o
183,174,b
183,175,o
183,175,b
183,174,o
183,174,b
183,174,o
183,174,b
183,176,o
183,175,b
183,174,o
183,173,b
183,176,o
183,174,b
183,174,o
183,174,b
183,176,o
183,174,b
183,174,o
183,174,b
183,174,o
183,174,b
183,175,o
183,173,b
183,175,o
183,173,b
183,175,o
183,173,b
183,174,o
183,174,b
183,175,o
183,174,b
183,175,o
183,174,b
183,175,o
183,174,b
183,174,o
183,174,b
183,174,o
183,174,b
183,174,o
183,173,b
183,174,o
183,173,b
183,173,o
183,173,b
183,174,o
183,173,b
183,173,o
183,173,b
183,174,o
183,173,b
183,174,o
183,173,b
183,174,o
183,174,b
183,174,o
183,174,b
183,175,o
183,174,b
183,175,o
183,174,b
183,175,o
183,175,b
227,169,r
228,227,o
228,227,b
227,170,b
180,131,r
180,107,r
182,194,o
180,131,b
180,107,b
288,160,g
182,135,r
182,76,r
182,131,r
182,76,r
184,195,o
182,131,b
182,76,b
278,154,g
522,67,r
522,67,r
600,175,o
606,175,b
522,93,b
545,74,b
607,71,b
524,176,g
649,218,r
207,147,r
207,70,r
207,144,r
207,70,r
208,198,o
254,184,o
207,144,b
207,70,b
273,86,l
264,141,g
647,218,r
210,147,r
210,62,r
210,144,r
210,62,r
211,198,o
251,176,o
210,144,b
210,62,b
261,136,g
646,216,r
643,176,r
191,140,r
191,67,r
191,137,r
191,67,r
193,202,o
245,168,o
191,137,b
191,67,b
260,132,g
640,176,r
215,148,r
215,78,r
215,145,r
215,78,r
216,204,o
240,159,o
215,145,b
215,78,b
261,127,g
638,177,r
220,154,r
220,56,r
220,151,r
220,56,r
221,203,o
233,152,o
220,151,b
220,56,b
319,109,l
264,126,g
223,161,r
223,71,r
223,157,r
223,71,r
224,203,o
230,143,o
223,157,b
223,71,b
323,118,l
267,124,g
633,183,r
201,140,r
201,62,r
201,137,r
201,62,r
203,203,o
230,134,o
201,137,b
201,62,b
325,116,l
269,124,g
632,190,r
228,178,r
228,101,r
228,167,r
228,101,r
229,204,o
230,119,o
228,167,b
228,101,b
337,142,l
265,123,g
228,164,r
228,72,r
228,161,r
228,72,r
229,204,o
230,118,o
228,161,b
228,72,b
340,150,l
230,119,g
227,157,r
227,73,r
227,154,r
227,73,r
228,204,o
229,118,o
227,154,b
227,73,b
345,156,l
229,119,g
228,187,o
229,117,o
228,187,b
350,161,l
229,117,g
286,86,g
634,185,r
628,172,r
529,80,r
613,182,o
613,172,b
607,80,b
529,80,b
636,183,r
529,77,r
628,171,r
529,77,r
614,182,o
614,171,b
607,77,b
529,77,b
323,101,r
642,190,r
533,75,r
642,190,r
533,75,r
615,183,o
615,171,b
607,75,b
533,75,b
315,99,r
642,201,r
533,71,r
642,201,r
533,71,r
616,184,o
616,184,b
533,95,b
607,71,b
546,71,b
303,99,r
531,69,r
531,69,r
614,195,o
614,195,b
531,95,b
545,74,b
607,70,b
289,98,r
537,70,r
537,67,r
599,218,o
611,212,b
537,97,b
559,172,b
545,70,b
275,94,r
548,138,r
548,66,r
548,135,r
548,66,r
584,212,o
591,222,o
592,218,b
548,136,b
548,70,b
256,92,r
551,143,r
551,61,r
551,140,r
551,61,r
583,211,o
551,141,b
551,71,b
560,151,l
266,212,r
240,89,r
567,162,r
567,69,r
567,162,r
567,66,r
582,209,o
595,225,o
567,163,b
595,227,b
567,71,b
667,76,b
566,152,l
258,207,r
225,88,r
561,162,r
666,70,r
561,60,r
561,162,r
663,67,r
561,60,r
582,205,o
595,230,o
561,164,b
595,230,b
561,74,b
607,67,b
570,152,l
247,205,r
209,88,r
613,204,r
571,163,r
571,63,r
613,204,r
571,163,r
571,63,r
580,195,o
596,230,o
571,164,b
596,231,b
571,74,b
607,63,b
579,148,l
202,249,r
237,197,r
194,87,r
583,162,r
583,63,r
583,162,r
583,63,r
585,194,o
583,164,b
583,80,b
607,63,b
597,148,l
235,195,r
179,87,r
595,163,r
595,63,r
595,163,r
595,63,r
596,192,o
595,163,b
607,63,b
606,149,l
239,193,r
167,87,r
613,172,r
613,63,r
613,172,r
613,63,r
614,192,o
613,173,b
613,63,b
621,153,l
240,192,r
156,86,r
626,172,r
625,63,r
626,172,r
625,63,r
626,192,o
626,173,b
625,63,b
635,152,l
239,202,r
148,86,r
635,171,r
635,65,r
667,78,r
635,168,r
635,65,r
668,78,r
636,188,o
636,187,b
635,65,b
668,78,b
654,157,l
722,63,g
239,204,r
143,85,r
642,187,r
642,63,r
642,184,r
642,63,r
643,188,o
642,184,b
642,63,b
656,157,l
732,63,g
725,77,r
647,63,r
648,192,o
647,192,b
647,63,b
661,153,l
739,61,g
728,76,r
657,63,r
658,209,o
787,85,o
657,206,b
657,63,b
664,157,l
742,61,g
729,75,r
658,206,o
658,206,b
664,155,l
742,60,g
726,75,r
656,60,r
657,205,o
656,205,b
656,60,b
661,154,l
739,61,g
234,208,r
152,82,r
650,59,r
650,59,r
651,207,o
650,195,b
650,59,b
721,76,b
655,156,l
734,60,g
238,203,r
160,81,r
634,164,r
634,59,r
668,78,r
634,161,r
634,59,r
668,78,r
635,188,o
634,162,b
634,59,b
668,78,b
647,156,l
725,61,g
753,60,g
231,197,r
168,80,r
631,157,r
631,64,r
631,154,r
631,59,r
632,188,o
631,155,b
631,59,b
637,152,l
744,60,g
176,78,r
623,150,r
623,59,r
623,147,r
623,59,r
624,190,o
756,84,o
623,151,b
623,59,b
185,76,r
611,143,r
611,57,r
611,143,r
611,57,r
612,191,o
748,83,o
611,151,b
611,57,b
194,74,r
604,163,r
606,143,r
604,57,r
604,160,r
606,143,r
604,57,r
605,190,o
739,83,o
604,151,b
607,57,b
250,201,r
204,72,r
590,144,r
590,56,r
590,144,r
590,56,r
591,196,o
590,151,b
607,56,b
257,202,r
214,70,r
575,157,r
619,143,r
575,55,r
575,157,r
602,139,r
575,55,r
578,198,o
575,158,b
623,151,b
575,77,b
607,55,b
266,203,r
226,70,r
565,157,r
598,135,r
565,56,r
565,157,r
595,131,r
565,56,r
578,203,o
593,230,o
565,157,b
623,151,b
565,74,b
607,56,b
668,77,b
275,200,r
238,69,r
558,153,r
561,163,r
592,128,r
558,55,r
558,150,r
561,163,r
588,125,r
558,55,r
577,209,o
588,225,o
558,155,b
588,225,b
616,140,b
558,74,b
607,56,b
283,202,r
250,69,r
546,132,r
561,163,r
585,122,r
546,55,r
546,129,r
561,163,r
582,119,r
546,55,r
576,209,o
546,130,b
579,218,b
582,119,b
546,55,b
260,69,r
539,56,r
561,164,r
545,117,r
539,56,r
561,164,r
546,117,r
576,211,o
539,65,b
577,211,b
555,160,b
545,114,b
268,69,r
529,57,r
561,163,r
529,57,r
561,163,r
576,212,o
529,57,b
555,163,b
274,73,r
162,126,r
162,66,r
181,85,r
533,59,r
562,163,r
533,59,r
562,163,r
576,217,o
533,59,b
555,163,b
572,76,r
571,154,r
571,59,r
577,217,o
571,154,b
571,59,b
568,78,r
565,151,r
565,58,r
632,230,o
581,219,o
632,230,b
565,151,b
565,58,b
566,80,r
635,228,o
584,224,o
653,91,o
635,228,b
584,224,b
653,91,g
586,60,g
566,81,r
587,228,o
639,225,o
653,92,o
587,228,b
639,225,b
653,92,g
585,63,g
567,82,r
587,229,o
641,226,o
654,93,o
587,229,b
641,226,b
654,93,g
585,64,g
574,82,r
573,153,r
573,65,r
587,227,o
587,227,b
573,153,b
573,65,b
281,82,r
551,137,r
561,163,r
551,67,r
551,134,r
561,163,r
551,67,r
584,223,o
584,223,b
551,135,b
555,163,b
551,67,b
274,80,r
545,124,r
561,163,r
545,65,r
545,65,r
561,163,r
580,218,o
585,223,o
545,65,b
585,223,b
555,163,b
267,80,r
549,130,r
561,163,r
549,66,r
549,127,r
561,163,r
549,66,r
580,218,o
549,128,b
582,218,b
555,163,b
549,66,b
259,80,r
554,143,r
561,163,r
554,66,r
554,140,r
561,163,r
554,66,r
580,218,o
554,141,b
583,215,b
554,66,b
281,206,r
249,79,r
560,147,r
560,66,r
560,144,r
560,66,r
582,211,o
560,157,b
583,211,b
560,145,b
560,66,b
274,205,r
238,79,r
552,131,r
561,163,r
552,67,r
552,67,r
561,163,r
582,211,o
552,129,b
584,211,b
607,67,b
552,67,b
264,202,r
226,80,r
554,137,r
561,163,r
554,67,r
554,134,r
561,163,r
554,67,r
584,210,o
594,229,o
616,139,b
554,135,b
554,108,b
607,67,b
554,67,b
258,203,r
214,79,r
564,147,r
564,66,r
564,144,r
564,66,r
584,208,o
598,232,o
564,157,b
616,140,b
607,66,b
564,66,b
247,195,r
200,77,r
569,150,r
569,64,r
569,147,r
569,64,r
584,206,o
600,235,o
569,157,b
623,151,b
569,73,b
607,64,b
238,192,r
127,112,r
110,71,r
574,150,r
574,63,r
574,147,r
574,63,r
584,201,o
601,235,o
574,158,b
624,151,b
574,75,b
607,63,b
239,188,r
178,73,r
585,119,r
585,62,r
585,116,r
585,62,r
586,197,o
605,237,o
585,151,b
607,62,b
169,71,r
604,139,r
604,61,r
604,136,r
604,61,r
606,194,o
609,236,o
604,151,b
607,61,b
240,193,r
163,72,r
111,65,r
606,138,r
606,61,r
606,135,r
606,61,r
608,193,o
606,151,b
606,61,b
234,193,r
158,70,r
632,151,r
632,65,r
632,148,r
632,60,r
633,193,o
755,87,o
632,149,b
632,60,b
626,186,r
690,76,r
625,144,r
625,61,r
626,192,o
760,87,o
625,145,b
625,61,b
636,148,l
634,184,r
695,76,r
633,146,r
633,61,r
634,188,o
763,87,o
633,157,b
633,61,b
636,146,l
698,75,r
683,70,r
685,216,o
766,87,o
685,216,b
683,70,b
699,74,r
685,216,o
767,87,o
685,216,b
699,74,b
701,75,b
715,61,g
699,73,r
685,215,o
766,86,o
685,215,b
699,73,b
700,74,b
766,86,g
714,61,g
629,185,r
695,72,r
628,142,r
628,58,r
629,186,o
764,86,o
628,143,b
628,58,b
636,143,l
624,184,r
691,71,r
623,138,r
623,57,r
624,188,o
760,85,o
623,139,b
623,57,b
637,143,l
627,186,r
687,71,r
626,138,r
626,57,r
627,190,o
756,85,o
626,139,b
626,57,b
618,186,r
682,70,r
617,134,r
617,57,r
618,189,o
752,85,o
617,135,b
617,57,b
611,187,r
676,71,r
610,131,r
610,57,r
611,192,o
747,86,o
610,131,b
610,57,b
619,189,r
668,72,r
618,131,r
618,58,r
619,193,o
742,89,o
618,133,b
618,58,b
592,194,r
658,76,r
590,124,r
590,59,r
591,194,o
598,236,o
590,125,b
601,59,b
590,197,r
647,82,r
579,62,r
582,199,o
597,234,o
579,80,b
597,234,b
607,62,b
590,201,r
636,88,r
572,67,r
580,209,o
594,234,o
572,74,b
594,234,b
607,67,b
624,94,r
565,72,r
588,109,r
578,211,o
595,235,o
703,104,o
565,72,b
595,235,b
616,99,r
556,78,r
561,163,r
588,109,r
578,213,o
590,229,o
695,111,o
556,78,b
610,103,r
553,82,r
561,163,r
555,117,r
576,216,o
690,115,o
553,82,b
585,222,b
690,115,g
606,106,r
553,86,r
561,163,r
555,117,r
576,216,o
583,224,o
687,117,o
553,86,b
583,224,b
687,118,g
604,108,r
556,88,r
561,163,r
577,217,o
582,224,o
685,119,o
556,141,b
556,88,b
582,224,b
588,108,b
685,119,g
630,107,g
602,108,r
579,219,o
586,230,o
684,120,o
579,219,b
586,230,b
555,171,l
684,120,g
621,91,g
601,108,r
580,220,o
587,231,o
682,120,o
580,220,b
587,231,b
555,170,l
683,120,g
618,91,g
600,108,r
581,221,o
587,232,o
682,120,o
581,221,b
587,232,b
555,171,l
682,120,g
616,91,g
600,110,r
583,225,o
588,234,o
682,121,o
583,225,b
555,174,l
682,121,g
616,91,g
599,111,r
586,230,o
589,236,o
681,122,o
586,230,b
555,173,l
681,122,g
615,92,g
597,114,r
589,235,o
680,124,o
589,235,b
555,175,l
680,124,g
614,94,g
594,115,r
143,116,r
139,53,r
181,86,r
139,113,r
139,53,r
181,86,r
240,201,o
139,53,b
181,87,b
262,123,l
591,116,r
142,113,r
142,51,r
181,86,r
142,51,r
181,86,r
244,202,o
142,51,b
181,86,b
264,123,l
588,116,r
147,117,r
147,49,r
180,86,r
147,114,r
147,49,r
180,86,r
249,201,o
147,113,b
147,49,b
185,87,b
266,123,l
585,116,r
138,47,r
138,47,r
254,201,o
138,47,b
183,86,b
261,123,l
586,116,r
585,96,r
594,246,o
664,126,o
594,246,b
585,96,b
666,127,g
586,115,r
594,246,o
666,126,o
594,246,b
666,127,g
599,97,g
586,115,r
594,246,o
666,126,o
594,246,b
666,126,g
603,97,g
587,115,r
575,89,r
594,248,o
668,125,o
594,248,b
575,89,b
669,125,g
593,115,r
225,150,r
225,55,r
137,52,r
180,86,r
136,52,r
136,52,b
603,112,r
130,51,r
181,86,r
130,51,r
181,86,r
242,200,o
130,51,b
181,87,b
262,123,l
614,111,r
121,51,r
180,86,r
121,51,r
180,86,r
236,201,o
121,51,b
180,87,b
253,123,l
593,220,r
628,107,r
111,52,r
111,52,r
227,206,o
111,52,b
241,124,l
590,208,r
646,104,r
110,54,r
110,54,r
217,210,o
105,108,o
107,54,b
230,124,l
251,187,r
168,61,r
578,48,r
578,48,r
584,206,o
578,48,b
157,64,r
596,127,r
596,43,r
596,124,r
596,42,r
598,202,o
596,125,b
596,48,b
147,67,r
597,121,r
597,43,r
597,42,r
599,196,o
597,128,b
597,48,b
688,99,b
140,70,r
611,127,r
611,57,r
611,124,r
611,57,r
612,193,o
611,125,b
611,57,b
639,155,l
618,188,r
701,89,r
180,224,r
111,65,r
191,150,r
180,224,r
111,65,r
191,150,r
200,211,o
111,65,b
618,186,r
704,88,r
617,127,r
617,67,r
618,189,o
617,128,b
617,67,b
639,154,l
725,71,g
621,186,r
707,87,r
620,134,r
620,69,r
621,188,o
620,135,b
620,69,b
639,153,l
726,71,g
621,184,r
708,86,r
621,187,o
621,185,b
708,85,b
709,87,b
642,153,l
723,71,g
621,184,r
707,84,r
621,186,o
621,185,b
707,84,b
708,87,b
642,151,l
723,70,g
144,75,r
692,68,r
692,65,r
693,224,o
774,92,o
693,231,b
692,65,b
775,92,g
148,73,r
650,186,r
650,63,r
650,183,r
650,63,r
651,190,o
772,90,o
650,184,b
650,63,b
649,153,l
772,90,g
634,187,r
697,77,r
633,143,r
633,61,r
634,191,o
768,88,o
633,157,b
633,61,b
636,144,l
768,88,g
158,69,r
627,135,r
627,61,r
627,132,r
627,59,r
628,190,o
763,86,o
627,133,b
627,59,b
637,142,l
166,65,r
620,129,r
620,57,r
620,126,r
620,57,r
621,190,o
757,85,o
620,127,b
620,57,b
178,63,r
610,120,r
610,55,r
610,117,r
610,55,r
611,191,o
610,118,b
610,55,b
194,60,r
600,51,r
600,51,r
602,194,o
600,51,b
271,194,r
210,58,r
618,122,r
618,53,r
618,119,r
618,50,r
619,192,o
732,78,o
618,120,b
618,50,b
273,194,r
227,56,r
611,46,r
611,45,r
612,191,o
611,45,b
270,198,r
241,55,r
583,43,r
668,78,r
583,43,r
668,78,r
585,193,o
583,43,b
668,78,b
582,132,l
276,186,r
251,53,r
565,41,r
565,41,r
584,197,o
565,41,b
668,76,b
568,130,l
280,185,r
258,52,r
590,40,r
590,40,r
592,198,o
590,40,b
284,196,r
262,51,r
588,39,r
588,39,r
589,200,o
588,39,b
284,199,r
265,52,r
284,199,r
172,126,r
172,49,r
185,75,r
282,210,o
282,199,b
172,117,b
172,49,b
185,75,b
286,115,l
285,200,r
266,52,r
283,207,o
173,100,o
283,200,b
286,116,l
174,100,g
222,51,g
598,197,r
615,48,r
588,38,r
590,196,o
588,38,b
616,196,r
618,49,r
615,115,r
615,45,r
616,196,o
615,116,b
615,45,b
594,197,r
621,50,r
592,38,r
593,199,o
592,38,b
668,76,b
597,197,r
624,51,r
595,40,r
597,198,o
595,40,b
668,76,b
280,200,r
256,60,r
598,41,r
598,41,r
599,199,o
598,41,b
668,76,b
277,199,r
252,61,r
625,128,r
625,49,r
625,125,r
625,46,r
626,199,o
626,197,b
625,126,b
625,46,b
668,77,b
276,200,r
247,62,r
631,139,r
631,54,r
668,77,r
631,136,r
631,51,r
668,77,r
632,201,o
632,197,b
631,137,b
631,51,b
668,77,b
269,199,r
242,62,r
605,44,r
668,78,r
605,44,r
668,78,r
606,194,o
605,44,b
668,78,b
266,196,r
236,62,r
579,46,r
668,77,r
579,46,r
668,77,r
586,194,o
579,46,b
668,77,b
261,195,r
231,62,r
587,46,r
668,77,r
587,46,r
668,77,r
589,194,o
587,46,b
257,193,r
225,61,r
593,47,r
593,47,r
594,192,o
593,47,b
266,194,r
218,60,r
599,47,r
599,47,r
600,193,o
734,76,o
599,47,b
266,199,r
211,60,r
601,47,r
601,47,r
602,190,o
601,47,b
267,199,r
204,60,r
659,56,r
659,56,r
660,212,o
746,76,o
660,207,b
659,56,b
746,76,g
267,198,r
198,59,r
665,55,r
665,55,r
666,214,o
751,76,o
665,214,b
665,55,b
751,76,g
227,216,r
266,198,r
192,59,r
670,55,r
670,55,r
671,212,o
755,76,o
671,212,b
670,55,b
755,76,g
694,47,g
225,215,r
266,197,r
186,59,r
674,55,r
674,55,r
675,212,o
759,75,o
675,212,b
674,55,b
697,47,g
182,60,r
676,55,r
676,55,r
677,212,o
762,75,o
677,212,b
676,55,b
762,76,g
699,47,g
686,55,r
679,51,r
681,212,o
765,76,o
679,51,b
765,76,g
702,48,g
688,55,r
680,213,o
766,76,o
680,213,b
766,76,g
705,48,g
